country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-04-2025 00:00,19.000083,72.813993,CO,34,86,45
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",11-04-2025 00:00,19.3832,72.8204,SO2,33,34,33
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",11-04-2025 00:00,19.3832,72.8204,OZONE,7,7,7
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-04-2025 00:00,19.173852,77.296291,PM10,40,99,55
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-04-2025 00:00,19.173852,77.296291,NO2,11,22,16
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-04-2025 00:00,20.021503,73.813844,PM2.5,52,99,81
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-04-2025 00:00,20.021503,73.813844,NO2,2,30,7
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-04-2025 00:00,20.021503,73.813844,NH3,3,5,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-04-2025 00:00,20.021503,73.813844,SO2,3,19,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-04-2025 00:00,19.95022,73.73148,NH3,3,4,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-04-2025 00:00,19.95022,73.73148,OZONE,20,87,49
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-04-2025 00:00,19.1653323,72.922099,NH3,3,4,3
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-04-2025 00:00,19.0863,72.8888,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",11-04-2025 00:00,19.0863,72.8888,CO,4,6,5
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-04-2025 00:00,19.19709,72.82204,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-04-2025 00:00,19.1878657,72.8304069,PM10,36,48,42
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-04-2025 00:00,19.175,72.9419,PM2.5,22,50,31
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-04-2025 00:00,19.0575752,73.0151367,NH3,6,7,7
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",11-04-2025 00:00,19.02579,73.10297,PM10,35,83,46
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-04-2025 00:00,19.063,73.1209,PM2.5,33,80,53
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-04-2025 00:00,19.063,73.1209,SO2,1,2,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-04-2025 00:00,19.265594,76.761463,PM10,40,88,60
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",11-04-2025 00:00,18.9936162,72.8128113,PM2.5,61,64,62
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",11-04-2025 00:00,18.9936162,72.8128113,NH3,4,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-04-2025 00:00,21.121801,79.04952,PM2.5,31,156,63
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-04-2025 00:00,21.121801,79.04952,OZONE,15,99,56
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-04-2025 00:00,21.143383,79.048912,NO2,7,39,16
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-04-2025 00:00,23.7176342,92.7192841,CO,3,3,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-04-2025 00:00,23.7176342,92.7192841,OZONE,1,8,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",11-04-2025 00:00,25.6635413,94.0989878,CO,3,18,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-04-2025 00:00,20.832874,85.104082,PM2.5,3,78,23
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-04-2025 00:00,20.832874,85.104082,PM10,30,426,65
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-04-2025 00:00,20.832874,85.104082,NH3,2,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-04-2025 00:00,20.832874,85.104082,SO2,2,105,35
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-04-2025 00:00,20.832874,85.104082,OZONE,15,49,35
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-04-2025 00:00,21.51161,86.89088,PM10,22,283,65
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-04-2025 00:00,21.51161,86.89088,NH3,2,4,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-04-2025 00:00,22.1166054,85.3945546,NH3,1,4,2
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",11-04-2025 00:00,21.606865,85.510538,SO2,1,37,3
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",11-04-2025 00:00,20.9360711,85.1707021,PM10,1,196,51
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",11-04-2025 00:00,20.9360711,85.1707021,NO2,18,30,23
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",11-04-2025 00:00,20.9360711,85.1707021,SO2,34,72,48
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",11-04-2025 00:00,20.9360711,85.1707021,CO,30,50,40
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",11-04-2025 00:00,21.869985,85.167016,PM10,20,138,60
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",11-04-2025 00:00,21.869985,85.167016,CO,15,28,21
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11-04-2025 00:00,11.9309,79.8027,SO2,6,12,8
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",11-04-2025 00:00,31.62,74.876512,PM10,81,466,150
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",11-04-2025 00:00,30.233011,74.907758,CO,8,96,68
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",11-04-2025 00:00,31.321907,75.578914,SO2,16,17,17
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",11-04-2025 00:00,30.736056,76.209694,PM2.5,58,301,131
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",11-04-2025 00:00,30.736056,76.209694,OZONE,23,60,43
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",11-04-2025 00:00,30.9028,75.8086,OZONE,6,17,8
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",11-04-2025 00:00,30.649961,76.331442,NH3,7,7,7
India,Punjab,Patiala,"Model Town, Patiala - PPCB",11-04-2025 00:00,30.349388,76.366642,SO2,7,35,18
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",11-04-2025 00:00,27.215415,77.50873,PM10,59,458,154
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",11-04-2025 00:00,27.215415,77.50873,NH3,NA,NA,NA
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",11-04-2025 00:00,27.215415,77.50873,CO,4,36,11
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",11-04-2025 00:00,27.215415,77.50873,OZONE,48,105,85
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",11-04-2025 00:00,25.339605,74.618883,NH3,3,10,7
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",11-04-2025 00:00,28.194909,76.862296,PM10,107,226,158
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",11-04-2025 00:00,28.207266,76.829265,PM10,112,500,236
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",11-04-2025 00:00,28.018792,73.292658,PM2.5,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",11-04-2025 00:00,26.470859,74.646594,SO2,1,21,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",11-04-2025 00:00,26.470859,74.646594,CO,6,80,42
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",11-04-2025 00:00,27.554793,76.611536,NO2,NA,NA,NA
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",11-04-2025 00:00,23.55519,74.44001,PM10,62,280,125
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",11-04-2025 00:00,23.55519,74.44001,NO2,13,119,38
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",11-04-2025 00:00,23.55519,74.44001,NH3,5,25,9
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",11-04-2025 00:00,23.55519,74.44001,SO2,1,54,13
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",11-04-2025 00:00,25.106006,76.469948,NO2,7,118,28
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",11-04-2025 00:00,25.106006,76.469948,CO,34,65,48
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",11-04-2025 00:00,28.018792,73.292658,NH3,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,PM10,105,255,156
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,NO2,6,28,12
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-04-2025 00:00,25.435774,75.644272,NH3,4,34,10
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",11-04-2025 00:00,24.892047,74.623527,CO,18,42,23
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",11-04-2025 00:00,28.296139,74.961696,NH3,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",11-04-2025 00:00,26.895552,76.334753,PM10,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",11-04-2025 00:00,26.895552,76.334753,SO2,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",11-04-2025 00:00,26.699557,77.898881,PM10,62,449,128
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",11-04-2025 00:00,29.61075,74.283608,SO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",11-04-2025 00:00,29.61075,74.283608,OZONE,11,98,43
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",11-04-2025 00:00,26.902909,75.836858,PM2.5,23,149,65
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",11-04-2025 00:00,26.902909,75.836858,NO2,15,134,53
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",11-04-2025 00:00,26.902909,75.836858,NH3,3,16,7
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",11-04-2025 00:00,26.843698,75.766894,OZONE,3,147,33
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-04-2025 00:00,21.941841,86.728318,SO2,NA,NA,NA
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-04-2025 00:00,20.24079,85.836784,PM2.5,3,27,13
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-04-2025 00:00,20.24079,85.836784,SO2,2,6,4
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",11-04-2025 00:00,20.34652,85.8163,NO2,2,4,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",11-04-2025 00:00,20.34652,85.8163,SO2,3,5,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-04-2025 00:00,22.06156703,85.47409613,NO2,7,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-04-2025 00:00,22.06156703,85.47409613,CO,16,26,23
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-04-2025 00:00,20.48891,85.84768,PM10,22,90,44
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-04-2025 00:00,20.48891,85.84768,CO,68,96,70
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-04-2025 00:00,20.48891,85.84768,OZONE,13,75,36
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",11-04-2025 00:00,21.847279,85.416905,NO2,1,26,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",11-04-2025 00:00,21.847279,85.416905,NH3,4,10,8
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",11-04-2025 00:00,21.847279,85.416905,SO2,1,4,2
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",11-04-2025 00:00,22.265816,86.174829,PM2.5,21,65,37
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",11-04-2025 00:00,26.786682,75.827928,NH3,1,4,3
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",11-04-2025 00:00,26.786682,75.827928,SO2,1,3,1
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-04-2025 00:00,26.960669,75.771817,PM2.5,37,267,113
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-04-2025 00:00,26.960669,75.771817,PM10,54,362,143
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-04-2025 00:00,26.960669,75.771817,NO2,13,156,73
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-04-2025 00:00,26.960669,75.771817,SO2,2,101,22
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",11-04-2025 00:00,26.9502929,75.730943,CO,12,69,51
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",11-04-2025 00:00,26.912329,70.909168,NO2,4,80,14
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",11-04-2025 00:00,26.912329,70.909168,NH3,3,28,11
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",11-04-2025 00:00,26.912329,70.909168,SO2,2,9,6
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",11-04-2025 00:00,12.8777316,80.0834807,CO,20,21,20
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",11-04-2025 00:00,12.9099161,80.1076538,NO2,17,19,18
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",11-04-2025 00:00,13.1278,80.2642,NO2,13,20,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",11-04-2025 00:00,13.164544,80.26285,NH3,6,7,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",11-04-2025 00:00,12.9533,80.2357,SO2,1,11,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",11-04-2025 00:00,12.9533,80.2357,OZONE,6,18,9
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",11-04-2025 00:00,13.1036,80.2909,PM2.5,3,99,46
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",11-04-2025 00:00,29.931624,73.864511,CO,1,31,31
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",11-04-2025 00:00,29.931624,73.864511,OZONE,3,92,52
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",11-04-2025 00:00,26.159933,75.780517,NO2,9,40,21
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",11-04-2025 00:00,26.159933,75.780517,CO,1,50,22
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",11-04-2025 00:00,24.5886166,73.6321397,PM2.5,NA,NA,NA
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",11-04-2025 00:00,24.5886166,73.6321397,CO,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",11-04-2025 00:00,27.33853,88.614099,OZONE,10,45,20
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",11-04-2025 00:00,13.1036,80.2909,NO2,13,41,28
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",11-04-2025 00:00,13.0052189,80.2398125,NH3,3,5,4
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",11-04-2025 00:00,13.0052189,80.2398125,CO,50,70,59
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",11-04-2025 00:00,10.942451,76.978996,PM2.5,5,84,40
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",11-04-2025 00:00,11.6829898,79.7532099,OZONE,4,4,4
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",11-04-2025 00:00,11.7637683,79.7499835,PM2.5,5,82,40
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",11-04-2025 00:00,26.29581,73.082283,SO2,2,26,8
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",11-04-2025 00:00,26.215415,73.070156,PM10,52,199,105
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",11-04-2025 00:00,26.358805,73.047444,PM2.5,22,72,36
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",11-04-2025 00:00,26.358805,73.047444,NH3,3,6,4
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",11-04-2025 00:00,26.506177,77.025989,SO2,NA,NA,NA
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",11-04-2025 00:00,24.041198,74.780702,NO2,8,64,22
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",11-04-2025 00:00,24.041198,74.780702,SO2,1,31,8
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",11-04-2025 00:00,24.041198,74.780702,OZONE,36,124,103
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",11-04-2025 00:00,25.03636,73.883502,PM2.5,NA,NA,NA
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",11-04-2025 00:00,26.031443,76.359327,SO2,7,28,10
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",11-04-2025 00:00,25.344694,72.626208,SO2,2,101,13
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",11-04-2025 00:00,28.108988,75.386577,NO2,9,65,25
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",11-04-2025 00:00,28.108988,75.386577,SO2,4,11,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",11-04-2025 00:00,26.268249,73.0193853,NO2,2,26,10
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",11-04-2025 00:00,25.16409,75.858137,NH3,3,24,8
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",11-04-2025 00:00,25.196024,75.855668,CO,17,86,52
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",11-04-2025 00:00,25.14389,75.821256,CO,30,73,34
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",11-04-2025 00:00,25.14389,75.821256,OZONE,26,83,43
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",11-04-2025 00:00,29.931624,73.864511,PM10,143,290,205
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",11-04-2025 00:00,8.728442,77.6962,PM10,17,35,25
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",11-04-2025 00:00,8.728442,77.6962,SO2,19,20,19
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",11-04-2025 00:00,8.728442,77.6962,OZONE,6,6,6
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",11-04-2025 00:00,11.0973603,77.3228673,SO2,1,5,2
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",11-04-2025 00:00,12.909494,79.131861,NH3,1,4,2
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",11-04-2025 00:00,12.909494,79.131861,SO2,6,16,16
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",11-04-2025 00:00,9.559382,77.948828,NH3,1,2,2
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",11-04-2025 00:00,17.540891,78.358528,CO,22,129,37
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",11-04-2025 00:00,17.540891,78.358528,OZONE,45,50,48
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",11-04-2025 00:00,17.460103,78.334361,SO2,5,13,8
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",11-04-2025 00:00,27.168897,78.37696,OZONE,3,9,5
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",11-04-2025 00:00,27.1594,78.3953,OZONE,2,27,13
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-04-2025 00:00,28.646233,77.358075,NO2,18,49,33
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-04-2025 00:00,28.646233,77.358075,NH3,5,8,7
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-04-2025 00:00,28.646233,77.358075,CO,10,85,29
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-04-2025 00:00,28.757294,77.278792,SO2,2,49,21
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-04-2025 00:00,28.757294,77.278792,CO,26,72,40
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-04-2025 00:00,28.685382,77.453839,PM2.5,45,200,123
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-04-2025 00:00,28.685382,77.453839,PM10,59,416,264
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-04-2025 00:00,28.685382,77.453839,NO2,22,79,46
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-04-2025 00:00,28.685382,77.453839,SO2,12,65,28
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-04-2025 00:00,28.685382,77.453839,CO,26,76,60
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",11-04-2025 00:00,23.8175497,91.2726974,CO,12,34,17
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",11-04-2025 00:00,27.23711,78.01936,NH3,1,2,1
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",11-04-2025 00:00,27.23711,78.01936,CO,4,14,8
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",11-04-2025 00:00,27.106972,78.000111,CO,14,33,24
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",11-04-2025 00:00,27.19412,77.96237,PM2.5,68,323,151
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",11-04-2025 00:00,27.169338,78.03582,NO2,11,12,12
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",11-04-2025 00:00,27.169338,78.03582,CO,10,23,13
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",11-04-2025 00:00,27.19862,77.92066,PM2.5,29,284,65
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",11-04-2025 00:00,17.470431,78.566959,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",11-04-2025 00:00,17.470431,78.566959,NH3,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",11-04-2025 00:00,17.470431,78.566959,OZONE,18,37,23
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",11-04-2025 00:00,17.5184,78.278777,PM10,26,149,78
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",11-04-2025 00:00,17.5184,78.278777,NH3,1,14,2
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",11-04-2025 00:00,17.5184,78.278777,OZONE,8,85,64
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",11-04-2025 00:00,17.5316895,78.218939,OZONE,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",11-04-2025 00:00,17.585705,78.126199,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",11-04-2025 00:00,17.585705,78.126199,NO2,14,19,16
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",11-04-2025 00:00,17.393559,78.339194,NO2,13,15,14
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",11-04-2025 00:00,13.4127,80.1081,NH3,3,6,4
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",11-04-2025 00:00,13.4127,80.1081,SO2,5,82,22
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",11-04-2025 00:00,12.746998,77.813811,PM2.5,42,84,62
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",11-04-2025 00:00,12.864618,79.659968,PM2.5,20,80,43
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",11-04-2025 00:00,12.864618,79.659968,CO,20,24,21
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",11-04-2025 00:00,10.96782,78.080882,SO2,8,9,8
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",11-04-2025 00:00,10.96782,78.080882,OZONE,NA,NA,NA
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",11-04-2025 00:00,9.865935,78.022669,SO2,28,29,28
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",11-04-2025 00:00,28.964949,77.278761,NO2,18,55,34
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",11-04-2025 00:00,28.964949,77.278761,SO2,11,68,43
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",11-04-2025 00:00,28.38910936,79.42963708,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",11-04-2025 00:00,28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",11-04-2025 00:00,28.406963,77.849831,NO2,12,34,18
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",11-04-2025 00:00,28.406963,77.849831,NH3,10,19,14
